TABLE_NAME,COLUMN_NAME,DATA_TYPE,DATA_PRECISION,DATA_SCALE,HCAT_TYPE
COMNT,UPD_STATUS,VARCHAR2,NA,NA,string
COMNT,CASENO,VARCHAR2,NA,NA,string
COMNT,COMNT2,CLOB,NA,NA,string
COMNT3,JUR,VARCHAR2,NA,NA,string
COMNT3,PARID,VARCHAR2,NA,NA,string
COMNT3,TAXYR,NUMBER,4,0,bigint
COMNT3,COMNTNO,NUMBER,10,2,double
COMNT3,FILEYR,NUMBER,4,0,bigint
COMNT3,LINKID,NUMBER,10,2,double
COMNT3,CODE,VARCHAR2,NA,NA,string
COMNT3,COMNT,VARCHAR2,NA,NA,string
COMNT3,WHO,VARCHAR2,NA,NA,string
COMNT3,WEN,DATE,NA,NA,string
COMNT3,STATUS,VARCHAR2,NA,NA,string
COMNT3,IASW_ID,NUMBER,NA,NA,bigint
COMNT3,TRANS_ID,NUMBER,10,0,bigint
COMNT3,UPD_STATUS,VARCHAR2,NA,NA,string
COMNT3,BLDGNO,VARCHAR2,NA,NA,string
COMNT3,UNIT,VARCHAR2,NA,NA,string
COMNT3,COMNT2,CLOB,NA,NA,string
CVLEG,CONVEYNO,NUMBER,9,0,bigint
CVLEG,JUR,VARCHAR2,NA,NA,string
CVLEG,PARID,VARCHAR2,NA,NA,string
CVLEG,TAXYR,NUMBER,4,0,bigint
CVLEG,PARSEQ,NUMBER,3,0,bigint
CVLEG,WHO,VARCHAR2,NA,NA,string
CVLEG,WEN,DATE,NA,NA,string
CVLEG,WHOCALC,VARCHAR2,NA,NA,string
CVLEG,WENCALC,DATE,NA,NA,string
CVLEG,STATUS,VARCHAR2,NA,NA,string
CVLEG,PROCNAME,VARCHAR2,NA,NA,string
CVLEG,PROCDATE,DATE,NA,NA,string
CVLEG,POWN1,VARCHAR2,NA,NA,string
CVLEG,MULTOWN,VARCHAR2,NA,NA,string
CVLEG,PMULTOWN,VARCHAR2,NA,NA,string
CVLEG,LTAXYR,NUMBER,4,0,bigint
CVLEG,LSEQ,NUMBER,3,0,bigint
CVLEG,OTAXYR,NUMBER,4,0,bigint
CVLEG,OSEQ,NUMBER,3,0,bigint
CVLEG,UPD_OWNDAT,VARCHAR2,NA,NA,string
CVLEG,UPD_OWNMLT,VARCHAR2,NA,NA,string
CVLEG,ADRPRE,VARCHAR2,NA,NA,string
CVLEG,ADRNO,NUMBER,10,0,bigint
CVLEG,ADRADD,VARCHAR2,NA,NA,string
CVLEG,ADRDIR,VARCHAR2,NA,NA,string
CVLEG,ADRSTR,VARCHAR2,NA,NA,string
CVLEG,ADRSUF,VARCHAR2,NA,NA,string
CVLEG,ADRSUF2,VARCHAR2,NA,NA,string
CVLEG,CITYNAME,VARCHAR2,NA,NA,string
CVLEG,STATECODE,VARCHAR2,NA,NA,string
CVLEG,UNITDESC,VARCHAR2,NA,NA,string
CVLEG,UNITNO,VARCHAR2,NA,NA,string
CVLEG,LOC2,VARCHAR2,NA,NA,string
CVLEG,ZIP1,VARCHAR2,NA,NA,string
CVLEG,ZIP2,VARCHAR2,NA,NA,string
CVLEG,TAXDIST,VARCHAR2,NA,NA,string
CVLEG,VALPCT,NUMBER,9,6,double
CVLEG,TAXDIST2,VARCHAR2,NA,NA,string
CVLEG,VALPCT2,NUMBER,9,6,double
CVLEG,TAXDIST3,VARCHAR2,NA,NA,string
CVLEG,VALPCT3,NUMBER,9,6,double
CVLEG,TAXDIST4,VARCHAR2,NA,NA,string
CVLEG,VALPCT4,NUMBER,9,6,double
CVLEG,TAXDIST5,VARCHAR2,NA,NA,string
CVLEG,VALPCT5,NUMBER,9,6,double
CVLEG,TAXDIST6,VARCHAR2,NA,NA,string
CVLEG,VALPCT6,NUMBER,9,6,double
CVLEG,SCHDIST,VARCHAR2,NA,NA,string
CVLEG,SCHVALPCT,NUMBER,9,6,double
CVLEG,COMPCT,NUMBER,9,6,double
CVLEG,ACRES,NUMBER,12,4,double
CVLEG,SQFT,NUMBER,10,0,bigint
CVLEG,LEGAL1,VARCHAR2,NA,NA,string
CVLEG,LEGAL2,VARCHAR2,NA,NA,string
CVLEG,LEGAL3,VARCHAR2,NA,NA,string
CVLEG,SUBDIV,VARCHAR2,NA,NA,string
CVLEG,SUBDNUM,VARCHAR2,NA,NA,string
CVLEG,SUBLOT,VARCHAR2,NA,NA,string
CVLEG,SUBBLCK,VARCHAR2,NA,NA,string
CVLEG,SUBCODE,VARCHAR2,NA,NA,string
CVLEG,CONDBDG,VARCHAR2,NA,NA,string
CVLEG,CONDUNT,VARCHAR2,NA,NA,string
CVLEG,ACTFRT,NUMBER,5,1,double
CVLEG,ACTDEP,NUMBER,5,1,double
CVLEG,LOTDIM,VARCHAR2,NA,NA,string
CVLEG,NUMLOT,NUMBER,NA,NA,bigint
CVLEG,XCOORD,NUMBER,NA,NA,bigint
CVLEG,YCOORD,NUMBER,NA,NA,bigint
CVLEG,ZCOORD,NUMBER,NA,NA,bigint
CVLEG,NOTE1,VARCHAR2,NA,NA,string
CVLEG,NOTE2,VARCHAR2,NA,NA,string
CVLEG,USER1,VARCHAR2,NA,NA,string
CVLEG,USER2,VARCHAR2,NA,NA,string
CVLEG,USER3,VARCHAR2,NA,NA,string
CVLEG,USER4,VARCHAR2,NA,NA,string
CVLEG,USER5,VARCHAR2,NA,NA,string
CVLEG,USER6,VARCHAR2,NA,NA,string
CVLEG,USER7,VARCHAR2,NA,NA,string
CVLEG,USER8,VARCHAR2,NA,NA,string
CVLEG,USER9,VARCHAR2,NA,NA,string
CVLEG,USER10,VARCHAR2,NA,NA,string
CVLEG,USER11,VARCHAR2,NA,NA,string
CVLEG,USER12,VARCHAR2,NA,NA,string
CVLEG,USER13,VARCHAR2,NA,NA,string
CVLEG,USER14,VARCHAR2,NA,NA,string
CVLEG,USER15,VARCHAR2,NA,NA,string
CVLEG,USER16,VARCHAR2,NA,NA,string
CVLEG,USER17,VARCHAR2,NA,NA,string
CVLEG,USER18,VARCHAR2,NA,NA,string
CVLEG,USER19,VARCHAR2,NA,NA,string
CVLEG,USER20,VARCHAR2,NA,NA,string
CVLEG,USER21,VARCHAR2,NA,NA,string
CVLEG,USER22,VARCHAR2,NA,NA,string
CVLEG,USER23,VARCHAR2,NA,NA,string
CVLEG,USER24,VARCHAR2,NA,NA,string
CVLEG,USER25,VARCHAR2,NA,NA,string
CVLEG,SALEDT,DATE,NA,NA,string
CVLEG,PRICE,NUMBER,10,0,bigint
CVLEG,SALEKEY,NUMBER,8,0,bigint
CVLEG,TRANSDT,DATE,NA,NA,string
CVLEG,OLDYR,NUMBER,4,0,bigint
CVLEG,OLDSEQ,NUMBER,3,0,bigint
CVLEG,NEWSEQ,NUMBER,3,0,bigint
CVLEG,BOOK,VARCHAR2,NA,NA,string
CVLEG,PAGE,VARCHAR2,NA,NA,string
CVLEG,OLDOWN,VARCHAR2,NA,NA,string
CVLEG,OWN1,VARCHAR2,NA,NA,string
CVLEG,SALETYPE,VARCHAR2,NA,NA,string
CVLEG,SALEVAL,VARCHAR2,NA,NA,string
CVLEG,STEB,VARCHAR2,NA,NA,string
CVLEG,STFLAG,VARCHAR2,NA,NA,string
CVLEG,NOPAR,NUMBER,4,0,bigint
CVLEG,INSTRUNO,VARCHAR2,NA,NA,string
CVLEG,INSTRTYP,VARCHAR2,NA,NA,string
CVLEG,IASW_ID,NUMBER,NA,NA,bigint
CVLEG,TRANS_ID,NUMBER,10,0,bigint
CVLEG,UPD_STATUS,VARCHAR2,NA,NA,string
CVLEG,BLOCK,VARCHAR2,NA,NA,string
CVLEG,LOT,VARCHAR2,NA,NA,string
CVLEG,QUALIFIER,VARCHAR2,NA,NA,string
CVLEG,SORTKEY,VARCHAR2,NA,NA,string
CVLEG,POWN1_FIRSTNAME,VARCHAR2,NA,NA,string
CVLEG,POWN1_LASTNAME,VARCHAR2,NA,NA,string
CVLEG,POWN1_MIDDLENAME,VARCHAR2,NA,NA,string
CVLEG,POWN1_PREFIX,VARCHAR2,NA,NA,string
CVLEG,POWN1_SUFFIX,VARCHAR2,NA,NA,string
CVLEG,POWN1_COMPANYNAME,VARCHAR2,NA,NA,string
CVLEG,OLDOWN_FIRSTNAME,VARCHAR2,NA,NA,string
CVLEG,OLDOWN_LASTNAME,VARCHAR2,NA,NA,string
CVLEG,OLDOWN_MIDDLENAME,VARCHAR2,NA,NA,string
CVLEG,OLDOWN_PREFIX,VARCHAR2,NA,NA,string
CVLEG,OLDOWN_SUFFIX,VARCHAR2,NA,NA,string
CVLEG,OLDOWN_COMPANYNAME,VARCHAR2,NA,NA,string
CVLEG,OWN1_FIRSTNAME,VARCHAR2,NA,NA,string
CVLEG,OWN1_LASTNAME,VARCHAR2,NA,NA,string
CVLEG,OWN1_MIDDLENAME,VARCHAR2,NA,NA,string
CVLEG,OWN1_PREFIX,VARCHAR2,NA,NA,string
CVLEG,OWN1_SUFFIX,VARCHAR2,NA,NA,string
CVLEG,OWN1_COMPANYNAME,VARCHAR2,NA,NA,string
CVLEG,POSTALCODE,VARCHAR2,NA,NA,string
CVLEG,SPLITNO,NUMBER,15,0,double
CVLEG,ADRID,NUMBER,10,0,bigint
CVLEG,ADRPARCHILD,VARCHAR2,NA,NA,string
CVLEG,ADRSTATUS,VARCHAR2,NA,NA,string
CVLEG,ADRPREMOD,VARCHAR2,NA,NA,string
CVLEG,ADRPRETYPE,VARCHAR2,NA,NA,string
CVLEG,ADRPOSTMOD,VARCHAR2,NA,NA,string
CVLEG,FLOORNO,VARCHAR2,NA,NA,string
CVLEG,LEGDESC,CLOB,NA,NA,string
CVLEG,RESPCT,NUMBER,9,6,double
CVLEG,OLDOWN2,VARCHAR2,NA,NA,string
CVLEG,STAR_CREDIT,VARCHAR2,NA,NA,string
CVLEG,CROSSOVERPARFLG,VARCHAR2,NA,NA,string
CVLEG,ACTUALJUR,VARCHAR2,NA,NA,string
